Xcoor,Ycoor,Zcoor,Hydrolabel
-117.862135,33.705415,-85.498,0
-117.861451,33.70489,44.5,1
-117.861451,33.70489,43.5,1
-117.861451,33.70489,42.5,1
-117.861451,33.70489,41.5,1
-117.861451,33.70489,40.5,1
-117.861451,33.70489,39.5,1
-117.861451,33.70489,38.5,1
-117.861451,33.70489,37.5,1
-117.861451,33.70489,36.5,1
-117.861451,33.70489,35.5,1
-117.861451,33.70489,34.5,1
-117.861451,33.70489,33.5,1
-117.861451,33.70489,32.5,1
-117.861451,33.70489,31.5,1
-117.861451,33.70489,30.5,1
-117.861451,33.70489,29.5,1
-117.861451,33.70489,28.5,1
-117.861451,33.70489,27.5,1
-117.861451,33.70489,26.5,1
-117.861451,33.70489,25.5,1
-117.861451,33.70489,24.5,1
-117.861451,33.70489,23.5,1
-117.861451,33.70489,22.5,1
-117.861451,33.70489,21.5,1
-117.861451,33.70489,20.5,1
-117.861451,33.70489,19.5,1
-117.861451,33.70489,18.5,1
-117.861451,33.70489,17.5,1
-117.861451,33.70489,16.5,1
-117.861451,33.70489,15.5,0
-117.861451,33.70489,14.5,1
-117.861451,33.70489,13.5,0
-117.861451,33.70489,12.5,1
-117.861451,33.70489,11.5,1
-117.861451,33.70489,10.5,0
-117.861451,33.70489,9.5,0
-117.861451,33.70489,8.5,0
-117.861451,33.70489,7.5,0
-117.861451,33.70489,6.5,0
-117.861451,33.70489,5.5,0
-117.861451,33.70489,4.5,0
-117.861451,33.70489,3.501,1
-117.861451,33.70489,2.501,1
-117.861451,33.70489,1.501,0
-117.861451,33.70489,0.501,0
-117.861451,33.70489,-0.499,0
-117.861451,33.70489,-1.499,0
-117.861451,33.70489,-2.499,0
-117.861451,33.70489,-3.499,1
-117.861451,33.70489,-4.499,0
-117.861451,33.70489,-5.499,0
-117.861451,33.70489,-6.499,0
-117.861451,33.70489,-7.499,1
-117.861451,33.70489,-8.499,1
-117.861451,33.70489,-9.499,1
-117.861451,33.70489,-10.499,1
-117.861451,33.70489,-11.499,1
-117.861451,33.70489,-12.499,1
-117.861451,33.70489,-13.499,0
-117.861451,33.70489,-14.499,0
-117.861451,33.70489,-15.499,1
-117.861451,33.70489,-16.499,1
-117.861451,33.70489,-17.499,1
-117.861451,33.70489,-18.499,1
-117.861451,33.70489,-19.499,1
-117.861451,33.70489,-20.499,1
-117.861451,33.70489,-21.499,1
-117.861451,33.70489,-22.499,1
-117.861451,33.70489,-23.499,0
-117.861451,33.70489,-24.499,0
-117.861451,33.70489,-25.499,0
-117.861451,33.70489,-26.499,1
-117.861451,33.70489,-27.499,1
-117.861451,33.70489,-28.499,0
-117.861451,33.70489,-29.499,1
-117.861451,33.70489,-30.499,1
-117.861451,33.70489,-31.499,0
-117.861451,33.70489,-32.499,1
-117.861451,33.70489,-33.499,0
-117.861451,33.70489,-34.499,0
-117.861451,33.70489,-35.499,0
-117.861451,33.70489,-36.499,0
-117.861451,33.70489,-37.499,0
-117.861451,33.70489,-38.499,0
-117.860034,33.704813,44.5,1
-117.860034,33.704813,43.5,0
-117.860034,33.704813,42.5,1
-117.860034,33.704813,41.5,0
-117.860034,33.704813,40.5,1
-117.860034,33.704813,39.5,1
-117.860034,33.704813,38.5,1
-117.860034,33.704813,37.5,1
-117.860034,33.704813,36.5,1
-117.860034,33.704813,35.5,1
-117.860034,33.704813,34.5,1
-117.860034,33.704813,33.5,1
-117.860034,33.704813,32.5,1
-117.860034,33.704813,31.5,1
-117.860034,33.704813,30.5,1
-117.860034,33.704813,29.5,1
-117.860034,33.704813,28.5,1
-117.860034,33.704813,27.5,0
-117.860034,33.704813,26.5,1
-117.860034,33.704813,25.5,1
-117.860034,33.704813,24.5,1
-117.860034,33.704813,23.5,1
-117.860034,33.704813,22.5,1
-117.860034,33.704813,21.5,1
-117.860034,33.704813,20.5,1
-117.860034,33.704813,19.5,1
-117.860034,33.704813,18.5,1
-117.860034,33.704813,17.5,1
-117.860034,33.704813,16.5,1
-117.860034,33.704813,15.5,1
-117.860034,33.704813,14.5,1
-117.860034,33.704813,13.5,0
-117.860034,33.704813,12.5,0
-117.860034,33.704813,11.5,1
-117.860034,33.704813,10.5,1
-117.860034,33.704813,9.5,1
-117.860034,33.704813,8.5,0
-117.860034,33.704813,7.5,0
-117.860034,33.704813,6.5,1
-117.860034,33.704813,5.5,1
-117.860034,33.704813,4.5,1
-117.860034,33.704813,3.501,1
-117.860034,33.704813,2.501,0
-117.860034,33.704813,1.501,0
-117.860034,33.704813,0.501,0
-117.860034,33.704813,-0.499,0
-117.860034,33.704813,-1.499,0
-117.860034,33.704813,-2.499,0
-117.860034,33.704813,-3.499,0
-117.860034,33.704813,-4.499,0
-117.860034,33.704813,-5.499,0
-117.860034,33.704813,-6.499,0
-117.860034,33.704813,-7.499,0
-117.860034,33.704813,-8.499,0
-117.860034,33.704813,-9.499,0
-117.860034,33.704813,-10.499,0
-117.860034,33.704813,-11.499,0
-117.860034,33.704813,-12.499,0
-117.860034,33.704813,-13.499,0
-117.860034,33.704813,-14.499,0
-117.860034,33.704813,-15.499,0
-117.860034,33.704813,-16.499,0
-117.860034,33.704813,-17.499,0
-117.860034,33.704813,-18.499,0
-117.860034,33.704813,-19.499,0
-117.860034,33.704813,-20.499,0
-117.860034,33.704813,-21.499,0
-117.860034,33.704813,-22.499,0
-117.860034,33.704813,-23.499,0
-117.860034,33.704813,-24.499,0
-117.860034,33.704813,-25.499,0
-117.860034,33.704813,-26.499,0
-117.860034,33.704813,-27.499,0
-117.860034,33.704813,-28.499,0
-117.860034,33.704813,-29.499,0
-117.860034,33.704813,-30.499,0
-117.860034,33.704813,-31.499,0
-117.860034,33.704813,-32.499,1
-117.860034,33.704813,-33.499,0
-117.860034,33.704813,-34.499,0
-117.860034,33.704813,-35.499,0
-117.860034,33.704813,-36.499,0
-117.860034,33.704813,-37.499,0
-117.860034,33.704813,-38.499,0
-117.860034,33.704813,-39.499,0
-117.860034,33.704813,-40.499,0
-117.860034,33.704813,-41.499,0
-117.860034,33.704813,-42.499,1
-117.860034,33.704813,-43.499,0
-117.860034,33.704813,-44.499,1
-117.860034,33.704813,-45.499,0
-117.860034,33.704813,-46.499,0
-117.860034,33.704813,-47.499,0
-117.860034,33.704813,-48.499,0
-117.860034,33.704813,-49.499,0
-117.860034,33.704813,-50.499,0
-117.860034,33.704813,-51.499,0
-117.860034,33.704813,-52.499,0
-117.860034,33.704813,-53.499,1
-117.860034,33.704813,-54.499,0
-117.860034,33.704813,-55.499,0
-117.860034,33.704813,-56.499,0
-117.860034,33.704813,-57.499,0
-117.860034,33.704813,-58.499,0
-117.860034,33.704813,-59.499,0
-117.860034,33.704813,-60.499,0
-117.860034,33.704813,-61.499,0
-117.862573,33.703177,45.5,1
-117.862573,33.703177,44.5,1
-117.862573,33.703177,43.5,1
-117.862573,33.703177,42.5,1
-117.862573,33.703177,41.5,1
-117.862573,33.703177,40.5,1
-117.862573,33.703177,39.5,1
-117.862573,33.703177,38.5,1
-117.862573,33.703177,37.5,1
-117.862573,33.703177,36.5,1
-117.862573,33.703177,35.5,1
-117.862573,33.703177,34.5,1
-117.862573,33.703177,33.5,1
-117.862573,33.703177,32.5,1
-117.862573,33.703177,31.5,1
-117.862573,33.703177,30.5,1
-117.862573,33.703177,29.5,1
-117.862573,33.703177,28.5,0
-117.862573,33.703177,27.5,1
-117.862573,33.703177,26.5,1
-117.862573,33.703177,25.5,1
-117.862573,33.703177,24.5,0
-117.862573,33.703177,23.5,0
-117.862573,33.703177,22.5,0
-117.862573,33.703177,21.5,0
-117.862573,33.703177,20.5,0
-117.862573,33.703177,19.5,0
-117.862573,33.703177,18.5,0
-117.862573,33.703177,17.5,0
-117.862573,33.703177,16.5,0
-117.862573,33.703177,15.5,0
-117.862573,33.703177,14.5,0
-117.862573,33.703177,13.5,0
-117.862573,33.703177,12.5,0
-117.862573,33.703177,11.5,0
-117.862573,33.703177,10.5,0
-117.862573,33.703177,9.5,0
-117.862573,33.703177,8.5,0
-117.862573,33.703177,7.5,0
-117.862573,33.703177,6.5,0
-117.862573,33.703177,5.5,0
-117.862573,33.703177,4.501,0
-117.862573,33.703177,3.501,0
-117.862573,33.703177,2.501,0
-117.862573,33.703177,1.501,0
-117.862573,33.703177,0.501,0
-117.862573,33.703177,-0.499,0
-117.862573,33.703177,-1.499,0
-117.862573,33.703177,-2.499,0
-117.862573,33.703177,-3.499,0
-117.862573,33.703177,-4.499,0
-117.862573,33.703177,-5.499,0
-117.862573,33.703177,-6.499,0
-117.862573,33.703177,-7.499,0
-117.862573,33.703177,-8.499,1
-117.862573,33.703177,-9.499,1
-117.862573,33.703177,-10.499,1
-117.862573,33.703177,-11.499,1
-117.862573,33.703177,-12.499,1
-117.862573,33.703177,-13.499,1
-117.862573,33.703177,-14.499,1
-117.862573,33.703177,-15.499,0
-117.862573,33.703177,-16.499,1
-117.862573,33.703177,-17.499,1
-117.862573,33.703177,-18.499,1
-117.862573,33.703177,-19.499,1
-117.862573,33.703177,-20.499,1
-117.862573,33.703177,-21.499,1
-117.862573,33.703177,-22.499,0
-117.862573,33.703177,-23.499,0
-117.862573,33.703177,-24.499,0
-117.862573,33.703177,-25.499,0
-117.862573,33.703177,-26.499,1
-117.862573,33.703177,-27.499,1
-117.862573,33.703177,-28.499,1
-117.862573,33.703177,-29.499,1
-117.862573,33.703177,-30.499,1
-117.862573,33.703177,-31.499,1
-117.862573,33.703177,-32.499,1
-117.862573,33.703177,-33.499,1
-117.862573,33.703177,-34.499,0
-117.862573,33.703177,-35.499,0
-117.862573,33.703177,-36.499,0
-117.862573,33.703177,-37.499,0
-117.862573,33.703177,-38.499,0
-117.862573,33.703177,-39.499,1
-117.862573,33.703177,-40.499,1
-117.862573,33.703177,-41.499,1
-117.862573,33.703177,-42.499,1
-117.862573,33.703177,-43.499,1
-117.862573,33.703177,-44.499,0
-117.862573,33.703177,-45.499,0
-117.862573,33.703177,-46.499,1
-117.862573,33.703177,-47.499,1
-117.862573,33.703177,-48.499,0
-117.862573,33.703177,-49.499,0
-117.862573,33.703177,-50.499,0
-117.862573,33.703177,-51.499,0
-117.862573,33.703177,-52.499,1
-117.862573,33.703177,-53.499,0
-117.862573,33.703177,-54.499,0
-117.862573,33.703177,-55.499,0
-117.862573,33.703177,-56.499,0
-117.862573,33.703177,-57.499,0
-117.859843,33.706218,45.5,1
-117.859843,33.706218,44.5,1
-117.859843,33.706218,43.5,1
-117.859843,33.706218,42.5,1
-117.859843,33.706218,41.5,1
-117.859843,33.706218,40.5,1
-117.859843,33.706218,39.5,1
-117.859843,33.706218,38.5,1
-117.859843,33.706218,37.5,1
-117.859843,33.706218,36.5,1
-117.859843,33.706218,35.5,1
-117.859843,33.706218,34.5,1
-117.859843,33.706218,33.5,1
-117.859843,33.706218,32.5,1
-117.859843,33.706218,31.5,1
-117.859843,33.706218,30.5,1
-117.859843,33.706218,29.5,1
-117.859843,33.706218,28.5,1
-117.859843,33.706218,27.5,1
-117.859843,33.706218,26.5,1
-117.859843,33.706218,25.5,1
-117.859843,33.706218,24.5,1
-117.859843,33.706218,23.5,1
-117.859843,33.706218,22.5,1
-117.859843,33.706218,21.5,1
-117.859843,33.706218,20.5,1
-117.859843,33.706218,19.5,0
-117.859843,33.706218,18.5,1
-117.859843,33.706218,17.5,0
-117.859843,33.706218,16.5,1
-117.859843,33.706218,15.5,1
-117.859843,33.706218,14.5,1
-117.859843,33.706218,13.5,0
-117.859843,33.706218,12.5,0
-117.859843,33.706218,11.5,0
-117.859843,33.706218,10.5,0
-117.859843,33.706218,9.5,0
-117.859843,33.706218,8.5,0
-117.859843,33.706218,7.5,0
-117.859843,33.706218,6.5,0
-117.859843,33.706218,5.5,0
-117.859843,33.706218,4.501,0
-117.859843,33.706218,3.501,1
-117.859843,33.706218,2.501,0
-117.859843,33.706218,1.501,1
-117.859843,33.706218,0.501,1
-117.859843,33.706218,-0.499,1
-117.859843,33.706218,-1.499,1
-117.859843,33.706218,-2.499,0
-117.859843,33.706218,-3.499,0
-117.859843,33.706218,-4.499,0
-117.859843,33.706218,-5.499,0
-117.859843,33.706218,-6.499,0
-117.859843,33.706218,-7.499,1
-117.859843,33.706218,-8.499,0
-117.859843,33.706218,-9.499,0
-117.859843,33.706218,-10.499,0
-117.859843,33.706218,-11.499,0
-117.859843,33.706218,-12.499,0
-117.859843,33.706218,-13.499,0
-117.859843,33.706218,-14.499,1
-117.859843,33.706218,-15.499,1
-117.859843,33.706218,-16.499,1
-117.859843,33.706218,-17.499,1
-117.859843,33.706218,-18.499,1
-117.859843,33.706218,-19.499,1
-117.859843,33.706218,-20.499,1
-117.859843,33.706218,-21.499,1
-117.859843,33.706218,-22.499,0
-117.859843,33.706218,-23.499,1
-117.859843,33.706218,-24.499,1
-117.859843,33.706218,-25.499,1
-117.859843,33.706218,-26.499,1
-117.859843,33.706218,-27.499,1
-117.859843,33.706218,-28.499,1
-117.859843,33.706218,-29.499,1
-117.859843,33.706218,-30.499,1
-117.859843,33.706218,-31.499,1
-117.859843,33.706218,-32.499,1
-117.859843,33.706218,-33.499,1
-117.859843,33.706218,-34.499,1
-117.859843,33.706218,-35.499,1
-117.859843,33.706218,-36.499,1
-117.859843,33.706218,-37.499,1
-117.859843,33.706218,-38.499,0
-117.859843,33.706218,-39.499,0
-117.859843,33.706218,-40.499,1
-117.859843,33.706218,-41.499,1
-117.859843,33.706218,-42.499,0
-117.859843,33.706218,-43.499,1
-117.859843,33.706218,-44.499,1
-117.859843,33.706218,-45.499,0
-117.859843,33.706218,-46.499,1
-117.859843,33.706218,-47.499,1
-117.859843,33.706218,-48.499,1
-117.859843,33.706218,-49.499,0
-117.859843,33.706218,-50.499,0
-117.859843,33.706218,-51.499,0
-117.859843,33.706218,-52.499,0
-117.859843,33.706218,-53.499,0
-117.859843,33.706218,-54.499,0
-117.859843,33.706218,-55.499,1
-117.859843,33.706218,-56.499,1
-117.859843,33.706218,-57.499,1
-117.859843,33.706218,-58.499,0
-117.859843,33.706218,-59.499,0
-117.859843,33.706218,-60.499,0
-117.859843,33.706218,-61.499,0
-117.859495,33.710221,51.5,1
-117.859495,33.710221,50.5,1
-117.859495,33.710221,49.5,1
-117.859495,33.710221,48.5,1
-117.859495,33.710221,47.5,1
-117.859495,33.710221,46.5,1
-117.859495,33.710221,45.5,1
-117.859495,33.710221,44.5,1
-117.859495,33.710221,43.5,1
-117.859495,33.710221,42.5,1
-117.859495,33.710221,41.5,1
-117.859495,33.710221,40.5,1
-117.859495,33.710221,39.5,1
-117.859495,33.710221,38.5,1
-117.859495,33.710221,37.5,1
-117.859495,33.710221,36.5,1
-117.859495,33.710221,35.5,1
-117.859495,33.710221,34.5,0
-117.859495,33.710221,33.5,0
-117.859495,33.710221,32.5,1
-117.859495,33.710221,31.5,1
-117.859495,33.710221,30.5,1
-117.859495,33.710221,29.5,1
-117.859495,33.710221,28.5,1
-117.859495,33.710221,27.5,1
-117.859495,33.710221,26.5,1
-117.859495,33.710221,25.5,1
-117.859495,33.710221,24.5,1
-117.859495,33.710221,23.5,1
-117.859495,33.710221,22.5,1
-117.859495,33.710221,21.5,1
-117.859495,33.710221,20.5,1
-117.859495,33.710221,19.5,1
-117.859495,33.710221,18.5,0
-117.859495,33.710221,17.5,0
-117.859495,33.710221,16.5,1
-117.859495,33.710221,15.5,0
-117.859495,33.710221,14.5,0
-117.859495,33.710221,13.5,0
-117.859495,33.710221,12.5,0
-117.859495,33.710221,11.5,0
-117.859495,33.710221,10.501,0
-117.859495,33.710221,9.501,0
-117.859495,33.710221,8.501,0
-117.859495,33.710221,7.501,0
-117.859495,33.710221,6.501,0
-117.859495,33.710221,5.501,0
-117.859495,33.710221,4.501,0
-117.859495,33.710221,3.501,0
-117.859495,33.710221,2.501,0
-117.859495,33.710221,1.501,0
-117.859495,33.710221,0.501,0
-117.859495,33.710221,-0.499,0
-117.859495,33.710221,-1.499,0
-117.859495,33.710221,-2.499,0
-117.859495,33.710221,-3.499,0
-117.859452,33.711596,52.5,1
-117.859452,33.711596,51.5,0
-117.859452,33.711596,50.5,1
-117.859452,33.711596,49.5,1
-117.859452,33.711596,48.5,1
-117.859452,33.711596,47.5,1
-117.859452,33.711596,46.5,1
-117.859452,33.711596,45.5,1
-117.859452,33.711596,44.5,1
-117.859452,33.711596,43.5,1
-117.859452,33.711596,42.5,1
-117.859452,33.711596,41.5,1
-117.859452,33.711596,40.5,1
-117.859452,33.711596,39.5,1
-117.859452,33.711596,38.5,1
-117.859452,33.711596,37.5,1
-117.859452,33.711596,36.5,1
-117.859452,33.711596,35.5,0
-117.859452,33.711596,34.5,0
-117.859452,33.711596,33.5,1
-117.859452,33.711596,32.5,1
-117.859452,33.711596,31.5,1
-117.859452,33.711596,30.5,1
-117.859452,33.711596,29.5,1
-117.859452,33.711596,28.5,1
-117.859452,33.711596,27.5,1
-117.859452,33.711596,26.5,1
-117.859452,33.711596,25.5,1
-117.859452,33.711596,24.5,1
-117.859452,33.711596,23.5,0
-117.859452,33.711596,22.5,0
-117.859452,33.711596,21.5,0
-117.859452,33.711596,20.5,1
-117.859452,33.711596,19.5,1
-117.859452,33.711596,18.5,1
-117.859452,33.711596,17.5,0
-117.859452,33.711596,16.5,0
-117.859452,33.711596,15.5,0
-117.859452,33.711596,14.5,0
-117.859452,33.711596,13.5,0
-117.859452,33.711596,12.5,0
-117.859452,33.711596,11.501,1
-117.859452,33.711596,10.501,0
-117.859452,33.711596,9.501,0
-117.859452,33.711596,8.501,0
-117.859452,33.711596,7.501,1
-117.859452,33.711596,6.501,1
-117.859452,33.711596,5.501,1
-117.859452,33.711596,4.501,1
-117.859452,33.711596,3.501,0
-117.859452,33.711596,2.501,0
-117.859452,33.711596,1.501,0
-117.859452,33.711596,0.501,1
-117.859452,33.711596,-0.499,1
-117.859452,33.711596,-1.499,0
-117.859452,33.711596,-2.499,1
-117.859452,33.711596,-3.499,1
-117.859452,33.711596,-4.499,0
-117.859452,33.711596,-5.499,0
-117.859452,33.711596,-6.499,1
-117.859452,33.711596,-7.499,1
-117.859452,33.711596,-8.499,1
-117.859452,33.711596,-9.499,0
-117.859452,33.711596,-10.499,0
-117.859452,33.711596,-11.499,1
-117.859452,33.711596,-12.499,1
-117.859452,33.711596,-13.499,1
-117.859452,33.711596,-14.499,1
-117.859452,33.711596,-15.499,0
-117.859452,33.711596,-16.499,1
-117.859452,33.711596,-17.499,1
-117.859452,33.711596,-18.499,1
-117.859452,33.711596,-19.499,1
-117.859452,33.711596,-20.499,1
-117.859452,33.711596,-21.499,1
-117.859452,33.711596,-22.499,1
-117.859452,33.711596,-23.499,1
-117.859452,33.711596,-24.499,1
-117.859452,33.711596,-25.499,1
-117.859452,33.711596,-26.499,1
-117.859452,33.711596,-27.499,1
-117.859452,33.711596,-28.499,1
-117.859452,33.711596,-29.499,0
-117.859452,33.711596,-30.499,1
-117.859452,33.711596,-31.499,1
-117.859452,33.711596,-32.499,1
-117.859452,33.711596,-33.499,1
-117.859452,33.711596,-34.499,1
-117.859452,33.711596,-35.499,0
-117.859452,33.711596,-36.499,0
-117.859452,33.711596,-37.499,0
-117.859452,33.711596,-38.499,0
-117.859452,33.711596,-39.499,0
-117.859452,33.711596,-40.499,0
-117.859452,33.711596,-41.499,0
-117.859452,33.711596,-42.499,1
-117.859452,33.711596,-43.499,0
-117.859452,33.711596,-44.499,1
-117.859452,33.711596,-45.499,1
-117.859452,33.711596,-46.499,1
-117.859452,33.711596,-47.499,0
-117.859452,33.711596,-48.499,0
-117.859452,33.711596,-49.499,0
-117.859452,33.711596,-50.499,1
-117.859452,33.711596,-51.499,1
-117.859452,33.711596,-52.499,1
-117.859452,33.711596,-53.499,1
-117.859452,33.711596,-54.499,1
-117.859452,33.711596,-55.499,1
-117.859452,33.711596,-56.499,1
-117.859452,33.711596,-57.499,1
-117.859452,33.711596,-58.499,1
-117.859452,33.711596,-59.499,0
-117.859452,33.711596,-60.499,0
-117.857307,33.712969,56.5,1
-117.857307,33.712969,55.5,1
-117.857307,33.712969,54.5,1
-117.857307,33.712969,53.5,1
-117.857307,33.712969,52.5,1
-117.857307,33.712969,51.5,1
-117.857307,33.712969,50.5,1
-117.857307,33.712969,49.5,1
-117.857307,33.712969,48.5,1
-117.857307,33.712969,47.5,1
-117.857307,33.712969,46.5,1
-117.857307,33.712969,45.5,1
-117.857307,33.712969,44.5,1
-117.857307,33.712969,43.5,1
-117.857307,33.712969,42.5,1
-117.857307,33.712969,41.5,1
-117.857307,33.712969,40.5,1
-117.857307,33.712969,39.5,1
-117.857307,33.712969,38.5,1
-117.857307,33.712969,37.5,1
-117.857307,33.712969,36.5,1
-117.857307,33.712969,35.5,1
-117.857307,33.712969,34.5,1
-117.857307,33.712969,33.5,1
-117.857307,33.712969,32.5,1
-117.857307,33.712969,31.5,1
-117.857307,33.712969,30.5,1
-117.857307,33.712969,29.5,1
-117.857307,33.712969,28.5,1
-117.857307,33.712969,27.5,1
-117.857307,33.712969,26.5,1
-117.857307,33.712969,25.5,1
-117.857307,33.712969,24.5,1
-117.857307,33.712969,23.5,1
-117.857307,33.712969,22.5,1
-117.857307,33.712969,21.5,1
-117.857307,33.712969,20.5,1
-117.857307,33.712969,19.5,1
-117.857307,33.712969,18.5,1
-117.857307,33.712969,17.5,1
-117.857307,33.712969,16.5,0
-117.857307,33.712969,15.501,0
-117.857307,33.712969,14.501,0
-117.857307,33.712969,13.501,0
-117.857307,33.712969,12.501,1
-117.857307,33.712969,11.501,1
-117.857307,33.712969,10.501,1
-117.857307,33.712969,9.501,1
-117.857307,33.712969,8.501,1
-117.857307,33.712969,7.501,0
-117.857307,33.712969,6.501,0
-117.857307,33.712969,5.501,0
-117.857307,33.712969,4.501,0
-117.857307,33.712969,3.501,0
-117.857307,33.712969,2.501,0
-117.857307,33.712969,1.501,0
-117.857307,33.712969,0.501,0
-117.857307,33.712969,-0.499,1
-117.857307,33.712969,-1.499,0
-117.857307,33.712969,-2.499,1
-117.857307,33.712969,-3.499,1
-117.857307,33.712969,-4.499,0
-117.857307,33.712969,-5.499,0
-117.857307,33.712969,-6.499,0
-117.857307,33.712969,-7.499,0
-117.857307,33.712969,-8.499,1
-117.857307,33.712969,-9.499,0
-117.857307,33.712969,-10.499,0
-117.857307,33.712969,-11.499,1
-117.857307,33.712969,-12.499,0
-117.857307,33.712969,-13.499,0
-117.857307,33.712969,-14.499,1
-117.857307,33.712969,-15.499,1
-117.857307,33.712969,-16.499,1
-117.857307,33.712969,-17.499,1
-117.857307,33.712969,-18.499,1
-117.857307,33.712969,-19.499,1
-117.857307,33.712969,-20.499,0
-117.857307,33.712969,-21.499,0
-117.857307,33.712969,-22.499,1
-117.857307,33.712969,-23.499,0
-117.857307,33.712969,-24.499,0
-117.857307,33.712969,-25.499,0
-117.857307,33.712969,-26.499,0
-117.857307,33.712969,-27.499,0
-117.857307,33.712969,-28.499,0
-117.857307,33.712969,-29.499,0
-117.857278,33.714487,58.5,1
-117.857278,33.714487,57.5,1
-117.857278,33.714487,56.5,1
-117.857278,33.714487,55.5,1
-117.857278,33.714487,54.5,1
-117.857278,33.714487,53.5,1
-117.857278,33.714487,52.5,1
-117.857278,33.714487,51.5,1
-117.857278,33.714487,50.5,1
-117.857278,33.714487,49.5,1
-117.857278,33.714487,48.5,1
-117.857278,33.714487,47.5,1
-117.857278,33.714487,46.5,1
-117.857278,33.714487,45.5,1
-117.857278,33.714487,44.5,1
-117.857278,33.714487,43.5,1
-117.857278,33.714487,42.5,1
-117.857278,33.714487,41.5,1
-117.857278,33.714487,40.5,0
-117.857278,33.714487,39.5,1
-117.857278,33.714487,38.5,1
-117.857278,33.714487,37.5,1
-117.857278,33.714487,36.5,1
-117.857278,33.714487,35.5,1
-117.857278,33.714487,34.5,1
-117.857278,33.714487,33.5,1
-117.857278,33.714487,32.5,1
